Date,00,01,10,17,23,24,25,29,32,33,35,36,37,41,43,46,47,49,52,56,58,63,64,65,68,77,80,81,61,08,21,71,85,70
2020-02-01,0.0,2101.34201,0.0,0,0.0,0.0,0.0,42766.27323,0.0,1466.668,,0.0,,72738.93176,0.0,0.0,0.0,0.0,0.0,,0.0,,149614.41766,0.0,106121.87261,0.0,0.0,,2.10022,0.0,0.0,0.0,,
2020-03-01,0.0,2182.05842,0.0,0,0.0,0.0,0.0,42581.30328,0.0,919.76468,,0.0,0.0,73264.22049,0.0,0.0,0.0,0.0,0.0,,0.0,,115177.38221,0.0,107515.28015,0.0,9.17046,,2.07,,0.0,,,
2020-04-01,0.0,30954.38988,3556.32514,0,0.0,0.0,0.0,42567.95082,0.0,936.90346,0.0,0.0,0.0,72821.12325,0.0,1018.47226,0.0,0.0,0.0,,0.0,,86249.83073,0.0,108842.90321,0.0,30.15636,0.0,2.36502,,0.0,,,
2020-05-01,0.0,31680.45267,21.34332,0,0.0,0.0,0.0,37409.69262,0.0,919.76468,0.0,0.0,0.0,73352.87473,0.0,0.0,0.0,0.0,0.0,,0.0,,76841.15898,0.0,110229.4838,0.0,,0.0,2.27315,,0.0,,,
2020-06-01,0.0,31970.35153,3577.66846,0,0.0,0.0,0.0,37341.41393,0.0,919.76468,0.0,0.0,0.0,73905.35126,0.0,1017.81771,0.0,0.0,0.0,,0.0,,76387.96573,0.0,109328.57234,0.0,10.84309,0.0,2.26763,0.0,0.0,,,
2020-07-01,0.0,5944.41261,3575.85152,0,0.0,0.0,0.0,37310.28689,0.0,936.3506,0.0,0.0,0.0,72779.92045,0.0,1017.81771,87.11307,0.0,0.0,,0.0,,76461.12765,0.0,109986.16618,0.0,,0.0,2.24962,,0.0,,0.0,
2020-08-01,0.0,6060.7002,3577.66846,0,0.0,0.0,0.0,37279.15984,0.0,936.90346,0.0,0.0,0.0,69252.3149,0.0,1018.47226,88.99528,0.0,0.0,,0.0,0.0,74894.75344,0.0,111270.2433,0.0,45.20984,0.0,2.33382,,,,,
2020-09-01,0.0,6266.4574,21.34332,0,0.0,0.0,0.0,37279.15984,0.0,954.04224,0.0,0.0,0.0,68077.7495,0.0,1016.93743,12.28982,0.0,0.0,0.0,0.0,0.0,74937.24958,0.0,112666.40362,0.0,50.52741,0.0,2.31567,,,,,
2020-10-01,0.0,6377.38034,6609.34473,0,0.0,0.0,0.0,37221.92623,0.0,936.3506,0.0,0.0,0.0,61512.69064,0.0,1016.27892,7.16982,0.0,0.0,0.0,0.0,0.0,75098.14552,0.0,112227.64513,0.0,0.0,0.0,,,,,,
2020-11-01,0.0,6814.88556,10801.18345,0,0.0,0.0,0.0,37216.90573,0.0,936.90346,51379.67303,0.0,0.0,56572.6047,0.0,1016.93248,6.7,0.0,0.0,0.0,0.0,0.0,73383.40522,0.0,112393.38287,0.0,0.0,0.0,,,,,,
2020-12-01,0.0,5984.88072,21.34332,0,0.0,0.0,0.0,37201.84426,0.0,953.48938,51523.87015,0.0,0.0,54475.9219,0.0,1036.53915,6.7,,0.0,0.0,0.0,0.0,73403.91748,0.0,112393.38287,0.0,0.0,0.0,,,,,,
2021-02-01,0.0,963.88486,13440.14469,0,0.0,0.0,0.0,42012.2761,,936.95042,0.0,0.0,0.0,49306.16427,0.0,1077.1151,6.7,,0.0,0.0,0.0,,72386.25654,,0.0,0.0,0.0,0.0,,,,,,
2021-03-01,0.0,1433.738,13423.80907,0,0.0,0.0,0.0,44810.25724,,952.47302,0.0,0.0,,46497.48886,0.0,1095.46479,6.7,,0.0,0.0,0.0,,70240.60522,,79366.66301,0.0,0.0,0.0,,,,,,
2021-04-01,0.0,1907.06595,13440.14469,0,0.0,0.0,0.0,44905.16202,,952.65876,0.0,0.0,,43760.626,0.0,1115.78052,6.7,,0.0,0.0,0.0,0.0,67195.59225,,79065.20548,0.0,0.0,0.0,,,,,,
2021-05-01,0.0,1309.70956,13434.69948,0,0.0,0.0,0.0,44760.04012,,935.28812,0.0,0.0,,40510.9413,0.0,1135.4409,6.7,,0.0,0.0,0.0,0.0,66397.96118,,78625.57808,0.0,0.0,0.0,,,,,,
2021-06-01,0.0,1292.33315,13446.49743,0,0.0,,0.0,44765.24391,,935.4532,0.0,0.0,,40617.84844,0.0,1155.75663,6.7,,0.0,0.0,0.0,0.0,66757.44198,,78253.80822,,0.0,0.0,,,,,,
2021-07-01,0.0,1287.82234,13448.3125,0,0.0,,0.0,44747.07865,,,0.0,0.0,,55003.45423,0.0,1175.41701,6.7,,0.0,0.0,0.0,0.0,67242.39512,,77815.05753,,,0.0,,,,,,
2021-08-01,0.0,1292.3301,13283.14127,0,0.0,,0.0,44765.24391,,,0.0,,,54059.05544,0.0,1194.03976,6.7,,0.0,0.0,0.0,0.0,67751.16496,,77443.28767,,,0.0,,,,,,
2021-09-01,0.0,1625.221,13454.21147,0,0.0,,0.0,41740.58638,,,0.0,,,52065.25328,0.0,1212.66251,6.7,,0.0,0.0,0.0,0.0,62270.04268,,77038.0274,,,0.0,,,,,,
2021-10-01,0.0,3453.4428,16447.54795,0,0.0,,0.0,41710.09235,,,0.0,,,44776.68296,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5644.81961,,76599.27671,,,0.0,,,,,,
2021-11-01,0.0,4481.60342,16367.75765,0,0.0,,0.0,41727.02474,,,0.0,,,43261.3658,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4792.0236,,76226.80548,,,0.0,,,,,,
2021-12-01,0.0,9267.69574,16218.15097,0,0.0,,0.0,41710.09235,,,0.0,,,42756.81177,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5271.79159,,75788.75616,,,0.0,,,,,,
2022-01-01,0.0,8968.4754,15924.76491,0,0.0,,0.0,41727.02474,,,0.0,,,40191.71891,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5720.16134,,75415.7589,,,0.0,,,,,,
2022-02-01,0.0,9304.56907,15923.45645,0,0.0,,0.0,41727.02474,,,0.0,,,25319.35455,0.0,0.0,0.0,,0.0,,0.0,,4884.25168,,75010.41347,,,0.0,,,,,,
2022-03-01,0.0,9284.32584,15900.57066,0,0.0,,0.0,39463.57006,,,0.0,,,23798.59048,0.0,0.0,0.0,,,,0.0,,20011.94067,,89381.95863,,,0.0,,,,,,
2022-06-01,0.0,10040.73178,16602.40141,0,0.0,,0.0,40823.10232,,,0.0,,,24020.655,0.0,81764.39125,0.0,,,,0.0,,21390.50117,,92644.22632,,,0.0,,,,,,
2022-07-01,4004.1096,10287.5473,23308.38255,0,0.0,,0.0,40957.56982,,,32233.28841,,,42074.10707,0.0,64588.98358,0.0,,,,0.0,,99704.04838,,93555.44125,,,0.0,,,,,,
2022-08-01,4066.95892,10542.07572,23579.80051,0,0.0,,0.0,41199.65164,,,40537.24426,,,42326.42237,6313.86688,65112.75516,0.0,,,,0.0,,100669.11902,,272143.22764,,,,,,,,,
2022-09-01,4129.80824,10796.66674,23851.21846,0,0.0,,0.0,40625.15572,,,40183.6727,,,41871.33496,6382.38287,65499.2589,0.0,,,,0.0,0.0,101630.18966,,273236.55786,,,,,,,,,
2022-10-01,4190.63016,11034.60302,24093.96042,0,0.0,,0.0,41119.88222,,,40219.17825,,,42118.49739,6448.68866,65800.0451,0.0,,,,0.0,0.0,101417.27977,,274619.51916,,,,,,,,,
2022-11-01,4253.47948,11297.25677,24109.70166,0,0.0,,0.0,41631.09961,,,40272.52964,,,42398.25427,6517.20465,30424.81739,0.0,,,,2617.0869,0.0,101852.05969,,274866.09008,,,,,,,,,
2022-12-01,4314.3014,11544.65252,23308.19512,0,0.0,,0.0,41964.06022,,,40308.78595,,,42673.09422,6583.51044,30844.47092,0.0,,,,2612.11507,0.0,101789.61501,,275578.60265,,,,,,,,,
