Date,01,08,10,18,25,28,29,35,41,42,43,46,49,52,64,68,74,77,38,81,86,79,16,47,95,24,72,56,22,80,45,30,88,00,66,62,63,84
2020-02-01 00:00:00,8482.74597,,,,65297.7795,5061.06802,10972.69319,8001.73155,,0.0,0.0,16804.4607,192.01076,,0,5107.56525,,0.0,,0.0,0.0,,1185.22959,0.87386,864.95502,,,,,,,,,,,,,
2020-03-01 00:00:00,0.0,,,,66097.77144,5087.15848,11223.38352,0.0,,0.0,0.0,17079.51634,194.00303,,0,5203.68525,,0.0,,0.0,0.0,,1183.76216,0.87386,202.92549,,,,,,,,,,,,,
2020-04-01 00:00:00,0.0,,,,66952.93524,5093.16939,11491.22973,0.0,,0.0,0.0,17373.42783,196.15555,0.0,0,5306.36525,,0.0,,0.0,0.0,,1182.19355,0.87386,204.54446,,,,,,,,,,,,,
2020-05-01 00:00:00,0.0,,,,67780.51311,5087.70491,11750.44801,0.0,,0.0,0.0,17657.95164,198.26138,0.0,0,5413.8858,,20060.12836,,0.0,0.0,,1180.67555,0.87386,206.11522,,,,,,,,,,,,,
2020-06-01 00:00:00,0.0,,,,68635.67691,5084.69946,12018.29422,0.0,,0.0,0.0,18048.23476,179.62621,0.0,0,5516.5658,,20226.70887,,0.0,0.0,,,,,,,,,,,,,,,,,
2020-07-01 00:00:00,0.0,,,,69463.25478,5081.96721,12277.5125,0.0,,0.0,0.0,18325.49448,178.19954,0.0,0,5624.08635,,20368.04865,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-08-01 00:00:00,7903.6253,,,,70275.69522,5084.69946,12495.90889,0.0,,0.0,0.0,18634.96433,184.86961,0.0,0,5710.52525,,20549.15339,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-09-01 00:00:00,8050.97489,,,,71191.78493,5084.69946,12813.20492,0.0,,0.0,0.0,18921.50491,183.43158,0.0,0,5813.20525,,20735.22,,0.0,,,,,,,,,,,,,,,,,,
2020-10-01 00:00:00,8202.54183,0.0,0.0,,71718.94457,5081.96721,13072.4232,0.0,,0.0,0.0,19218.34012,188.926,0.0,0,0.0,,20645.97241,,,,0.0,,,,,,,,,,,,,,,,
2020-11-01 00:00:00,7594.08002,0.0,0.0,0.0,72485.81342,5084.69946,13340.26941,0.0,0.0,0.0,0.0,19511.57916,189.85665,0.0,0,0.0,0.0,20558.86861,,,,,,,,,,,,,,,,,,,,
2020-12-01 00:00:00,6356.63251,0.0,0.0,0.0,73227.94457,5081.96721,13599.48769,9614.68852,0.0,0.0,0.0,19793.43907,190.0556,0.0,0,0.0,,20284.59141,0.0,,,,,,,0.0,,,,,,,,,,,,
2021-02-01 00:00:00,6564.19718,0.0,0.0,0.0,74763.78328,5043.47972,,9661.19092,0.0,0.0,0.0,20591.20141,344.14425,0.0,0,0.0,,20170.26737,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,
