Date,01,10,14,25,26,27,28,32,45,46,47,49,52,63,68,73,77,79,86,93,16,22,31,38,41,96,62,69,82,23,43,72,94,18,20,24,61,70,17,74
2020-02-01,9240.1907,0,,0.0,,20871.42718,0,0.0,0,0.0,0.01516,0.0,0.0,,0.0,0,0.0,184.86541,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,16.70071,0.01555,0.0,,,,,,,,
2020-03-01,9190.93327,0,,0.0,,20692.95197,0,0.0,0,0.0,0.01545,0.0,0.0,0.0,0.0,0,0.0,185.7717,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,16.70071,0.01584,0.0,,,,,,,,
2020-04-01,9296.32982,0,0.0,0.0,,23791.01029,0,0.0,0,0.0,0.01576,0.0,0.0,0.0,0.0,0,0.0,186.74049,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,16.70071,0.01615,0.0,0.0,,,,,,,
2020-05-01,9372.74488,0,,0.0,,23002.43793,0,0.0,0,0.0,0.01606,0.0,0.0,0.0,0.0,0,0.0,187.67803,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,16.70071,,,,,,,,,,
2020-06-01,8628.83386,0,,0.0,,23080.59026,0,0.0,0,0.0,0.01637,0.0,0.0,0.0,0.0,0,0.0,188.64682,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,16.70071,,,,,,,,,,
2020-07-01,8722.50117,0,,0.0,,23025.93424,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,189.58436,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,16.70071,,,,,,,,,,
2020-08-01,8819.29003,0,0.0,0.0,0.0,24021.71704,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.00745,,,,,,,,,,,,,,
2020-09-01,8915.88459,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.00745,0.0,0.0,0.0,,,,,,,,,,,
2020-10-01,9008.34543,0,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2020-11-01,9103.88855,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2020-12-01,4498.85926,0,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.09354,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2021-02-01,4506.20345,0,,0.0,0.0,0.0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,
2021-03-01,4490.59896,0,,0.0,0.0,0.0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,
2021-04-01,4099.37187,0,,0.0,0.0,0.0,0,,0,0.0,0.0,0.03432,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,
2021-05-01,18021.76144,0,,0.0,0.0,0.0,0,,0,51084.33796,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
2021-06-01,71913.24973,0,,0.0,0.0,0.0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
2021-07-01,69992.95075,0,,0.0,0.0,0.0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
2021-08-01,69547.20044,0,,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
2021-09-01,69409.65364,0,,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
2021-10-01,68225.0369,0,,0.0,0.0,,0,,0,18509.56159,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,
2021-11-01,67540.83927,0,,,0.0,,0,,0,17968.63763,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
