Date,00,01,02,03,05,07,08,09,10,11,13,14,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,85,86,90,93,94,95,96,88,21,84,91
2020-02-01,22800328.03145,642443.28546,210.33779,2404.137,2092.09411,201269.7398,0.00312,0.0,11833274.25401,21769.71867,3671.98327,1952.9481,163.04328,24215.22122,709.79699,781.72899,3667639.38109,61250.13907,9312.64073,587998.61108,5613.18173,5865.42187,16056.16066,27181.22873,1244770.32952,1682.58685,1258.2315,331.63791,465.15747,2779253.95143,304.59674,0.0,78.42945,30.16682,1535946.88045,629788.62153,6868.35016,5006.49668,4153360.23664,685719.13286,22523.35638,1204.63545,0.0,190224.18895,5437.01182,1227.32267,0.00662,1021.58153,116535.92615,85.51409,1822.99766,12528254.96084,11.5,0.0,1189957.5818,475.23447,0.00792,323.08258,21,2311.92443,35.78044,144.58055,337.18979,0.1027,478.18466,139.85336,3857.77307,229.27564,250.20552,6891.95129,0.01539,2204.17419,20.75042,531.60134,5423.94598,,,,
2020-03-01,22540635.95787,657190.6946,987.60728,2404.13727,2092.09411,198355.49835,0.00326,,11636644.0333,20830.83609,3589.47246,418.25002,158.03832,30169.30114,711.62257,771.51412,3635908.89887,61304.72613,10014.04714,583800.32183,5436.14105,5865.42187,16147.15578,27300.78833,1250721.10575,1628.58685,2201.64559,365.11527,748.63407,2722527.9004,0.0,0.0,78.37088,25.93886,1401100.6703,632340.62256,6624.41534,8677.45139,4134387.38737,689922.41676,22403.91264,1075.07588,0.0,186765.04039,5713.91646,1222.83502,,1028.72244,114357.94946,64.24939,1980.2328,12426989.87397,11.5,0.0,1190838.69514,439.38123,0.01315,764.39914,21,2299.54749,285.63094,164.23683,320.47857,0.1027,485.22298,126.98612,4833.59077,222.36576,242.81823,6737.03249,0.00718,2306.1121,20.74295,516.19151,5323.01733,0.00176,,,
2020-04-01,25948016.27152,704987.25752,262.91518,2404.137,2092.09411,238624.24226,0.00343,,13129523.77431,19936.41129,3630.73702,510.41079,153.53014,23890.94329,626.51997,558.36653,4177609.79023,61341.09076,9821.01968,1037459.15007,6066.0353,5865.42187,16244.42643,27430.28144,1257082.28034,1601.58685,3461.98593,272.03587,373.82184,3124363.36287,0.0,0.0,78.37088,20.98821,1351749.72491,635064.80007,3958.97873,4009.17388,3242372.57712,527376.7672,19347.79086,1133.36364,0.0,213595.50078,5024.25575,1223.44774,,1036.23967,112362.08735,584.02115,246.3505,16120493.24829,11.5,,201092.48638,190.97709,0.00396,347.13929,21,2195.23732,281.77569,61.3022,3032.98427,0.1027,493.60098,114.54308,6277.09216,101.18472,236.14645,6590.89512,0.00751,2284.429,20.76508,174.39796,5176.9888,0.06825,,,
2020-05-01,24901689.85834,654640.47323,228.306,2949.69723,2092.09411,232051.50008,0.00357,,12495099.04894,19925.16467,2963.22521,476.26694,373.93481,23400.82493,631.4566,680.96095,4040376.94878,63794.34638,9749.09318,1026129.02777,6005.64036,5865.42187,16977.19766,27555.15579,1263238.25575,1601.58685,3182.07377,272.03587,357.44304,2949791.87971,0.0,0.0,78.37088,20.91351,1107041.16358,637700.46942,3626.61301,4078.0657,3197298.60478,522160.31857,18343.86721,1137.80505,0.0,204039.48497,4713.65219,1217.86158,,1042.67084,110229.7247,555.45519,238.30435,15657871.7861,11.5,0.0,190180.07045,0.24557,0.01483,272.19179,21,2188.23207,0.31463,51.46414,2991.60783,0.1027,501.33456,0.0,6100.58138,94.2033,229.00062,5485.42883,0.00777,2159.68682,20.75501,219.24139,5265.41133,0.00306,,,
2020-06-01,25127507.19798,657163.90509,1923.15628,2885.13071,2092.09411,231240.71324,0.00371,0.0,12488877.61114,19889.52132,2907.18332,259.50671,0.13349,24140.69615,636.55778,664.01083,4054382.01194,94151.15804,9684.10136,631598.14878,5978.00495,5865.42187,18128.86462,28050.91909,1271735.89345,1547.58685,2656.03227,272.03587,340.76529,3017954.05093,0.0,0.0,78.37088,18.96032,1035945.70134,640002.08673,3234.53475,4384.18266,3600566.82646,514355.51317,18378.9615,1133.00809,0.0,205229.65795,3375.58673,1218.13699,,1050.09818,108188.3624,525.49863,0.03572,15723311.19005,11.5,0.0,181814.04314,0.18481,187.50543,272.19468,21,1995.90575,0.32381,44.72318,2953.3404,0.1027,509.13894,0.0,7177.94394,86.82576,17.50269,5526.85554,153.81341,2199.6156,20.76635,393.68318,6221.79206,,,,
2020-07-01,76336.72782,670093.09094,2885.92301,2854.4399,2092.09411,314575.46642,0.00388,0.0,12472455.97794,19880.29891,3297.63019,241.20455,4.21345,24960.36466,641.49441,627.88896,4045861.8538,64015.05756,9975.29826,630742.1011,5761.64256,5865.42187,18218.10434,28143.35723,1275755.40575,1520.58685,3129.20018,272.03587,317.66431,3483955.30671,0.0,,264.21868,18.93356,940662.53458,642591.65763,3390.7238,4691.14923,3594926.62805,508788.10007,20269.19972,1126.88724,0.0,205184.55524,5027.6421,1218.48125,,1057.25666,106056.34127,515.85076,0.03807,1853451.91659,11.5,0.0,14013807.40345,0.19013,191.67503,272.19797,21,1847.21242,247.10055,39.47465,3140.71226,0.10725,516.69696,0.0,15335.05075,79.21814,229.08279,7242.45206,153.62,2235.89597,20.76708,476.76161,6523.52412,,,,
2020-08-01,76891.66322,649882.62143,2623.02675,2889.80737,2092.09411,338790.0896,0.00402,0.0,12932773.86244,16537.81231,884.15587,228.5812,165.50881,24237.99223,484.88095,19279.56551,4221764.74661,64115.81855,10214.68673,651651.95377,5645.46061,5865.42187,18211.89692,28250.77076,1282316.54993,4050.82217,3101.4043,272.03587,296.09553,3820908.7592,0.0,,250.45666,16.95634,942447.6528,645315.53701,4618.68285,5889.13795,3162229.96447,535072.01457,30385.60022,515.70198,0.0,214582.61235,7298.21283,1218.75666,0.00075,1064.684,1397.12324,506.39629,0.04436,16128311.66272,11.5,,568786.55219,0.25276,196.00612,503.97073,21,1590.90685,239.63606,17.89279,3016.24611,0.11196,524.50062,0.0,13178.58396,71.54309,221.77373,10296.67165,483.53899,2133.09874,20.77025,343.35375,6605.1038,0.02,0.0,,
2020-09-01,77446.60417,792320.68958,2951.80615,2868.51608,2092.09411,335453.10978,0.00419,0.0,12847973.89029,13189.43936,831.64397,173.90297,165.86286,24595.19014,488.71332,19595.80841,4213927.83158,64223.8026,10086.1914,650962.89197,5497.70363,5865.42187,18268.62186,29203.54579,1288637.90702,1466.58685,3075.16972,272.03587,283.86834,3848172.07883,0.0,,235.27039,11.56934,942784.99858,648038.71188,4140.32744,6022.8569,3159274.64388,543051.18928,22465.54144,502.65013,0.0,212526.7651,5800.15817,1219.10254,0.00079,1073.0201,1377.97683,497.4298,0.04578,16106760.66951,11.5,0.0,569443.03714,0.25084,200.36455,502.66415,21,1490.87479,231.87313,9.11716,2887.45793,0.11785,532.30466,0.0,10055.65182,63.49092,214.248,11786.98611,119.75562,2116.2653,20.78029,341.03257,6659.20496,0.02111,0.0,,
2020-10-01,77983.63912,793523.92579,2661.31443,2744.35798,2092.09411,345282.23916,0.00433,,13200270.49761,9830.17596,809.72656,487.84078,169.64791,25044.93144,592.62817,19599.89612,4364545.62148,64328.64826,9907.08466,667928.95188,5441.10148,5865.42187,18304.37996,29268.65076,1294742.39692,1439.58685,3047.75659,272.03587,257.41872,3893951.0105,0.0,,219.65923,0.0,790853.25754,650687.06135,5113.36441,6133.59042,3182711.83372,490428.37494,21972.1836,2470.01054,0.0,220608.21314,5904.74423,1219.37802,6e-05,1079.26982,1354.08925,488.2787,0.03963,5380727.58683,11.5,,566478.18715,0.25728,208.74607,615.32884,21,1349.66052,224.05034,7.26282,2757.72967,0.12256,539.85751,0.0,11276.0696,127.35973,206.58794,13824.54856,102.68069,2030.22192,20.78833,329.77733,6627.12156,0.09044,0.0,,
