Date,01,03,07,08,10,13,15,22,24,25,27,28,29,35,41,42,43,45,46,47,49,52,56,62,63,64,65,66,68,71,73,77,78,80,81,86,17,20,23,33,70,16,02,14,38,59,74,69,84,55,31,79,82,95,19,51,26,61,94,96,30,93
2020-02-01 00:00:00,0.0,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1600.99791,,0.0,0.0,6555.71084,0.03371,184.50728,0.00768,,0.03875,0.0,0.0,,0.0,30733.70869,418.22948,0,993.45037,,424.74028,0.0,,41.21314,0.0,0.0,0.0,644.62897,,0.0,251.24563,0.0,0.0,253.00824,,,,,,,,,,,,,,,
2020-03-01 00:00:00,0.00758,,,0,0.0,,0.0,886.19206,0.0,0.00227,0.0,0.0,,0.0,1632.05401,0.0,0.0,13241.76642,7567.66547,0.03371,183.67366,0.00768,,0.03875,0.0,0.0,,0.0,29883.70869,427.73331,0,903.9814,,422.50082,0.0,,0.0,0.0,0.0,,645.59931,,0.0,253.0156,0.0,0.0,253.34871,0.00874,,,,,,,,,,,,,,
2020-04-01 00:00:00,0.00758,,,0,0.0,,0.0,60.03969,,0.00227,0.0,0.0,,0.0,1665.25192,0.0,0.2073,12804.62504,11091.38602,0.26483,986.76816,0.00768,,0.03875,0.0,15856.63618,0.0,0.0,29033.70869,437.89259,0,854.535,,4.64778,1983.31312,,0.0,0.0,0.0,,646.65918,,,,,,,,,0.0,,,,,,,,,,,,
2020-05-01 00:00:00,0.00978,,,0,0.0,,0.0,17.43218,,0.00227,0.0,0.0,,0.0,1697.37893,0.0,8.85935,12416.97549,5702.82023,0.05093,958.57309,0.00768,,0.03875,0.0,0.0,0.0,0.0,29233.61288,447.72415,0,821.0612,,238.81292,1988.28447,,0.0,184.6021,0.0,,647.70172,,,,,,,,,0.0,,,,,,,,,,,,
2020-06-01 00:00:00,0.00982,,0.0,0,0.0,,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,1730.57684,0.0,0.08608,0.0,33769.88988,0.0453,930.95427,0.00768,,0.03875,0.0,0.0,0.0,4597.437,0.00545,457.88342,0,786.59293,0.0,82.01054,1993.49907,,0.0,0.0,0.0,,648.66856,,,,,,,,,0.0,,,,,,,,,,,,
2020-07-01 00:00:00,0.00982,,0.0,0,0.0,,,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,1762.70386,0.0,0.05485,0.0,4018.57771,0.0453,946.14863,0.00768,,0.03875,,945.17602,0.0,7349.20918,0.01388,467.71498,0,752.09515,0.0,6.35866,1998.61892,,0.0,0.0,0.0,,5576.21163,,,,,,,,,0.0,,,,,,,,,,,,
2020-08-01 00:00:00,0.00982,,0.0,0,0.0,,,0.0,0.0,0.00227,0.0,0.0,0.0,14451.87077,1795.90176,0.0,0.0075,0.01,3556.68102,0.04351,849.3855,0.00768,,0.03875,,0.0,0.0,7361.43182,0.01388,477.87426,0,717.20164,0.0,0.0,0.0,,0.0,0.0,308.189,0.0,4947.29036,,,,,,,,,,,,,,,,,,,,,
2020-09-01 00:00:00,0.00758,,0.0,0,0.0,,,0.0,0.0,0.00227,0.0,0.0,0.0,32554.78857,1817.31976,0.0,0.0213,0.01,4240.88088,0.04351,123.6282,38.51587,0.0,0.03875,0.0,0.0,0.0,7374.00268,0.02358,484.10091,0,682.69518,0.0,0.0,0.0,,0.0,,124.91727,0.0,5027.11023,0.0,,,,,,,,,,,,,,,,,,,,
2020-10-01 00:00:00,0.00758,0.01,0.0,0,0.0,,0.0,,0.0,0.00227,0.0,0.0,0.0,32966.55417,1817.31976,0.0,0.95641,0.01,4375.37497,0.04351,111.4881,0.00768,0.0,0.03875,0.0,4909.21507,0.0,7386.36273,0.04161,484.10091,0,0.0,0.0,0.0,0.0,0.0,0.0,,42.73862,,4992.18886,0.0,,,,,,,,,,,,,,,,,,,,
2020-11-01 00:00:00,0.00758,0.01,0.0,0,218.48566,17134.4699,0.0,0.0,0.0,1044.25974,0.0,0.0,0.0,0.0,15092.78676,0.0,0.23711,0.01,15473.90871,0.04651,193.03437,0.00768,0.0,0.03875,0.0,0.0,0.0,7399.36405,0.02358,484.10091,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 00:00:00,0.00758,,0.0,0,964.48964,17493.39067,0.0,,0.0,1392.34587,0.0,0.0,0.0,0.0,14892.78676,0.0,20.29841,0.01,14721.29086,0.03492,139.52217,0.00768,0.00185,0.03875,,0.0,0.0,7450.0,0.02938,484.10091,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.00195,0.0,,,,,,,,,,,,,
2021-02-01 00:00:00,0.00758,,0.0,0,1719.64494,17182.16911,0.0,0.0,,1671.07377,,0.0,0.0,0.0,14592.78676,0.0,15.76972,502.97449,10746.35003,0.03192,116.48898,0.00768,0.01185,0.03875,,0.0,0.0,2775.25028,0.03163,484.10091,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01357,,0.00262,0.00888,,,,,,,,,,,,,,,,,,,,
2021-03-01 00:00:00,0.00758,,0.0,0,2387.81537,17018.98607,0.0,0.0,,2117.04807,,0.0,0.0,0.0,14053.86764,0.0,12.08282,0.02,4198.23787,0.05717,136.50505,0.00768,0.01185,0.03875,,0.0,0.0,2779.46938,0.02358,484.10091,0,0.0,0.0,0.0,0.0,0.01,0.0,,0.01357,,,0.00888,,,,,,0.0057,,,0.01,,,,,,,,,,,
2021-04-01 00:00:00,0.00758,,0.0,0,3054.29694,17023.39398,0.0,0.0,,1963.40027,,0.0,0.0,7446.67942,13867.54862,0.0,40.57811,0.02,57405.6175,0.04192,141.71335,333.00768,0.01185,0.03875,,0.0,0.0,2784.2409,0.02358,484.10091,0,0.0,0.0,0.0,0.0,0.01,0.0,,0.01357,0.0,,0.00888,,,,,0.01,,,,0.01,0.0,0.5271,,,,,,,,,
2021-05-01 00:00:00,0.00758,,0.0,0,3021.02459,16797.99019,0.0,0.0,,1614.85187,,0.0,0.0,7446.67942,13579.00417,0.0,49.77469,0.02,61793.41318,0.04192,609.89439,0.00768,0.01806,0.03875,,0.0,0.0,4691.19666,0.02358,484.10091,0,0.0,0.0,0.0,0.0,0.01,0.0,,0.01357,0.0,,0.00888,,,,,0.01,,,,0.01,0.0,0.69508,,,,,,,,,
