Date,00,01,07,10,11,23,28,29,33,35,41,42,45,46,47,64,65,66,77,80,81,86,95,68,93,20,63,02,22,49,71,03,43,62,82,52
2020-02-01 00:00:00,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,196755.83624,,0.0,6698.6037,0.0,0.0,0.0,16498.2142,0.0,0.0,,,226856.57388,,0.0,0.0,0.0,,,,,,,,,
2020-03-01 00:00:00,,0.0,0.0,,0.0,0.0,,,,0.0,196656.13953,0.0,0.0,6698.6037,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,,227839.93623,,0.0,0.0,0.0,,,,,,,,,
2020-04-01 00:00:00,,0.0,0.0,,0.0,0.0,,,0.0,0.0,198720.20608,0.0,0.0,6698.6037,0.0,0.0,0.0,16498.2142,,0.0,0.0,,228981.90541,,,0.0,,,,,,,,,,
2020-05-01 00:00:00,,0.0,0.0,,0.0,0.0,,,0.0,0.0,198235.06758,0.0,0.0,6698.6037,0.0,0.0,0.0,16498.2142,,0.0,,,229933.54639,,,0.0,,,,,,,,,,
2020-06-01 00:00:00,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,198305.41421,0.0,0.0,6698.6037,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,230916.90874,,0.0,0.0,,,,,,,,,,
2020-07-01 00:00:00,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,198286.94974,0.0,0.0,0.0,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,231868.54973,0.0,0.0,0.0,,,,,,,,,,
2020-08-01 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,198969.50601,0.0,0.0,0.0,0.0,0.0,0.0,16498.2142,0.0,0.0,,0.0,232851.91208,0.0,0.0,,,,,,,,,,,
2020-09-01 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,198845.37301,0.0,2449.90407,697.94928,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,233835.27443,0.0,0.0,,,,,,,,,,,
2020-10-01 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199319.66018,0.0,1579.14167,640.13622,0.0,0.0,0.0,16498.2142,0.0,,0.0,0.0,234786.91541,,,,,,,,,,,,,
2020-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199399.99509,0.0,0.0,628.35334,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,235770.27776,,,,,,,,,,,,,
2020-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199417.16856,0.0,0.0,549.90245,0.0,0.0,0.0,16498.2142,0.0,0.0,,0.0,236721.91874,,0.0,,,,,,,,,,,
2021-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18852.53349,0.0,2121.4077,468.99204,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,238691.33759,0.0,0.0,,,,,0.0,,,,,,
2021-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,18701.08433,0.0,0.0,4393.83493,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,29.45833,239581.96926,,0.0,,,,,0.0,,,,,,
2021-04-01 00:00:00,0.0,0.0,0.0,77532.22034,0.0,,,0.0,,0.0,18675.20888,0.0,0.0,4404.39295,0.0,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,240568.02575,0.0,,,,,,0.0,0.0,,,,,
2021-05-01 00:00:00,0.0,0.0,0.0,77791.4576,0.0,0.0,,0.0,0.0,0.0,18599.09772,0.0,0.0,5541.17509,0.0,0.0,0.0,16498.2142,0.0,,0.0,,241522.27397,,,0.0,,,0.0,0.0,0.0,,,,,
2021-06-01 00:00:00,0.0,0.0,0.0,77443.28456,0.0,,,,0.0,0.0,17832.51161,0.0,0.0,6844.21273,392.12956,0.0,0.0,16498.2142,0.0,0.0,0.0,0.0,242508.33046,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,
2021-07-01 00:00:00,0.0,0.0,0.0,468.3052,0.0,0.0,,,0.0,0.0,17645.73583,,0.0,6277.82164,397.38304,0.0,0.0,16498.2142,0.0,0.0,0.0,,243462.57868,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
2021-08-01 00:00:00,0.0,0.0,0.0,471.64271,0.0,,,,0.0,0.0,17478.84208,,0.0,5364.66828,1495.56473,0.0,0.0,1910.21424,0.0,0.0,0.0,,244448.63518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
2021-09-01 00:00:00,0.0,0.0,0.0,467.94271,0.0,,,0.0,0.0,0.0,16120.50775,,0.0,6598.64521,408.24024,0.0,0.0,1910.21424,0.0,0.0,0.0,,245434.69167,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-10-01 00:00:00,0.0,0.0,0.0,471.03062,0.0,,,,0.0,0.0,15970.98859,,0.0,6398.88146,413.49372,0.0,0.0,1910.21424,0.0,0.0,0.0,,246388.93989,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
2021-11-01 00:00:00,0.0,0.0,0.0,426.80884,0.0,,,0.0,,0.0,15839.67908,,0.0,6486.06219,418.74721,0.0,0.0,1910.21424,0.0,0.0,0.0,,247374.99638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
