Date,00,02,35,41,43,46,47,52,56,64,86,49,58,70,96,33,69,71,95,68,25,45,81,77,01,42,79,10,24,80,16,22,62,74,82,18,28,38,78
2020-02-01,902.93155,0.0,,0.0,,53567.56525,51.18105,0.47749,,,0.0,2433.39979,0.0,87764.18843,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2020-03-01,902.93155,0.0,72511.76557,0.0,,52829.05799,52.56017,0.48785,496.33472,,0.0,2433.39979,0.0,15403.11545,0.0,0.0,0.0,0.0,0.0,0.00692,,,,,,,,,,,,,,,,,,,
2020-04-01,902.93155,0.0,66093.53754,0.0,,60244.56454,53.00027,0.49893,486.56971,,0.0,2433.39979,0.0,15659.79489,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,902.93155,0.0,65937.39199,0.0,0.02083,57939.26636,54.40988,0.50965,496.08414,,0.0,2433.39979,0.0,12907.01023,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,902.93155,0.0,65976.32442,0.0,0.02248,57807.43985,55.84998,0.52073,485.33686,,0.0,2433.39979,0.0,10166.41772,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,902.93155,0.0,63135.70892,177.52049,0.02408,57354.3505,57.25959,0.53145,484.84344,,0.0,2433.39979,0.0,7409.2507,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,902.93155,0.0,63124.14956,182.91203,0.02573,59851.45068,58.69972,0.54253,484.12663,10.0,0.0,2433.39979,209.6202,4664.13468,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,,0.0,63124.14956,188.30357,0.02738,1142.77472,60.13979,0.55361,472.38357,10.0,0.0,,41.4611,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,0.0,0.0,193.58506,0.02898,1162.91266,61.5494,0.56433,460.19659,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,0.0,0.0,0.0,198.9766,0.03063,1176.67222,62.99113,0.57541,448.04635,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,0.0,435.21714,0.0,204.01552,0.03223,1189.17493,64.31764,0.58613,434.75007,10.0,0.0,,,,,,,,,0.05366,,,,,,,,,,,,,,,,,,,
2021-02-01,0.0,457.64728,0.0,215.05058,0.03554,3976.74486,67.28191,0.60832,410.04917,10.0,0.0,,,,,,,,,0.16093,,,,,,,,,,,,,,,,,,,
2021-03-01,0.0,470.74675,0.0,220.12047,0.03704,4151.63521,68.6329,0.61835,396.3691,10.0,0.0,,,,,,,,,0.00405,,,,,,,,,,,,,,,,,,,
2021-04-01,0.0,484.61331,0.0,225.52143,0.0387,4210.92922,70.1489,0.62946,383.12604,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,0.0,498.22416,0.0,230.81203,0.0403,4261.72671,71.4903,0.64021,369.42235,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,0.0,512.09072,0.0,236.21299,0.04196,4328.61395,72.93046,0.65132,355.67613,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,0.0,525.75333,0.0,241.71089,0.04356,4376.19963,74.34259,0.66207,341.50158,10.0,0.0,,,,,,,,,,0.03384,0.05269,,,,,,,,,,,,,,,,,
2021-08-01,0.0,533.70012,0.0,246.90455,0.04522,4371.59746,75.79052,0.67318,327.2518,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,0.0,437.77106,0.0,252.3055,0.04688,3624.37589,77.23363,0.68429,312.78129,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,0.0,438.82691,0.0,257.59611,0.04848,3655.01855,78.23322,0.14193,297.86235,10.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2021-11-01,0.0,450.08628,0.0,260.40337,0.05014,3703.98579,79.67264,0.1452,282.84637,10.0,0.0,,,,,,,,,0.00014,,,0.0,2e-05,,,,,,,,,,,,,,,
2021-12-01,0.0,461.14213,,265.71612,0.05174,3761.05424,81.08159,0.14837,267.43941,10.0,0.0,,,8e-05,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2022-01-01,0.0,472.40151,,271.13996,0.0534,3809.44432,82.521,0.15164,251.73435,10.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
2022-02-01,0.0,457.2751,,259.7588,0.05506,3412.54953,55.31959,0.15491,235.73229,10.0,0.0,,,,,,,,,0.53937,,,0.0,,0.0,,,,,,,,,,,,,,
2022-03-01,0.0,457.2751,,259.7588,0.05506,3412.70777,55.31996,0.15786,219.272,10.0,0.0,0.0,,,,,,,,0.01179,,,0.0,,0.0,0.0,,,,,,,,,,,,,
2022-06-01,0.0,457.2751,,259.75943,0.05506,3412.54953,55.32118,0.16757,232.09836,10.0,0.0,0.0,,,,,7.77129,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,
2022-07-01,0.0,457.2751,,259.75943,0.05506,3412.54953,55.32158,0.17074,236.29195,10.0,0.0,0.0,,,,,8.34131,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,
2022-08-01,0.0,457.2751,,259.75943,0.05506,3402.54953,55.32199,0.17401,235.60834,25.0,0.0,0.0,,,,,8.93033,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,
2022-09-01,0.0,457.2751,,259.75943,0.05506,3402.45556,55.3224,0.17728,234.92471,25.0,0.0,0.0,,,,,0.41802,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,
2022-10-01,0.0,457.2751,,259.75943,0.05506,4635.33025,55.3228,0.18045,218.60991,25.0,0.0,0.0,,,,,,0.0,,,,,0.0,,1310.00832,,,,,,,,,,,,,,
2022-11-01,0.0,457.2751,,259.75943,0.0,4549.44493,55.32321,,779.66704,25.0,286.4543,0.0,,,,,,,,,,,0.0,,1183.44902,,,,,,,,,,,,,,
2022-12-01,0.0,457.2751,,259.7588,0.0,4158.35012,55.32345,,777.72118,25.0,291.02899,0.0,,,,,,,,,,,0.0,,1183.44902,,,,,,,,,,,,,,
2023-01-01,0.0,457.2751,,259.7588,0.0,3383.45556,55.32366,,775.45978,25.0,295.74401,0.0,,,,,,,,,,,0.0,,1183.44902,,,,,,,,,,,,,,
2023-02-01,0.0,457.2751,,259.7588,0.0,4258.12874,55.32387,,772.82551,25.0,300.45902,0.0,,,,,,,,,,,0.0,,9319.77608,,,,,,,,,,,,,,
2023-03-01,0.0,457.2751,,259.7588,0.0,885.94474,55.32406,,635.06224,25.0,304.75306,0.0,,,,,,,,,,,0.0,,9395.4792,,,,,,,,,,,,,,
2023-04-01,0.0,0.0,0.0,,,908.70852,55.32427,,649.77574,25.0,309.46808,0.0,,,,,,,,0.0,,,0.0,,9471.18232,,,0.0,,,,,,,,,,,
2023-05-01,0.0,0.0,0.0,,0.0,1288.44741,55.32448,,650.38902,40.0,309.46808,0.0,,,,,,,,0.0,,0.0,0.0,,9546.88544,,,0.0,0.0,0.0,,,,,,,,,
2023-06-01,0.0,0.0,0.0,,0.0,1539.17614,55.32469,,651.02213,40.0,309.27785,0.0,,,,0.0,,,,0.0,,0.0,0.0,,9622.58856,,,0.0,0.0,0.0,,0.0,0.0,,,,,,
2023-07-01,0.0,0.0,0.0,0.0,0.0,1538.78582,156.52338,,662.18457,40.0,309.27785,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,9698.29168,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2023-08-01,0.0,0.0,0.0,0.0,0.0,1461.64773,155.12948,,662.18457,40.0,309.27785,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,9773.9948,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2023-09-01,0.0,0.0,0.0,0.0,0.0,1444.05058,153.67238,,662.18457,40.0,309.27785,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,9849.69792,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2023-10-01,0.0,0.0,0.0,0.0,0.0,1432.4233,152.05083,0.0,662.18457,40.0,309.27785,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,9925.40104,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
