2020-11-01,72311.24065,0.0,0.0,0.0,7633642.14748,393738.82174,0.0,0.0,0.0,301.89267,4239.65765,1431908.5938,11253668.39938,0,422838.51906,13730.74585,8057808.19604,4365.02881,0.0,3829963.29495,83062.90275,598958.20317,209263.94299,381.56676,0.0,0.0,0.0,0.0,0.0,1188151.01575,0.0,0.0,150477.38077,4194840.09621,295.10333,157.96373,8216.36894,38533.74503,0.0,0.0,461.00891,0.0,6760090.56121,0,21935.41003,0.0,74623.36865,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-12-01,73509.28699,0.0,0.0,0.0,7680904.7475,1731104.68576,0.0,0.0,,0.0,3037.00849,1446450.76048,11338292.8638,0,425963.30155,13707.10952,8103484.48087,4174.3756,0.0,3882093.56004,83710.8305,598958.20317,181899.29241,0.0,0.0,0.0,0.0,0.0,0.0,1190020.79615,0.0,0.0,140244.90283,3933762.12007,168.28297,126.57874,,38835.47973,0.0,0.0,465.70771,0.0,6831835.40147,0,21968.03173,0.0,74702.21518,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-01,70151.04746,0.0,0.0,0.0,7718063.71374,1774741.48934,0.0,0.0,,0.0,207889.87357,1449615.63916,11291755.58273,0,427400.5525,13679.83656,8103518.91171,4156.98174,0.0,3906216.03395,327494.47758,1026385.39121,296192.18488,0.0,0.0,0.0,0.0,,0.0,1193864.35967,0.0,0.0,152138.30609,5569138.38977,168.28297,64.02256,,716573.38497,0.0,0.0,474.80216,0.0,8481665.81032,0,981.93065,0.0,74072.49221,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2021-03-01,82376.83709,0.0,,0.0,7713803.46385,1795351.72025,0.0,,,0.0,207287.08224,1450548.16769,11236047.4959,0,425934.00125,13666.18257,8067206.53196,0.0,0.0,3903069.92031,187821.05755,1030025.6802,218134.78889,0.0,0.0,4118.10464,0.0,0.0,0.0,1195626.18623,0.0,0.0,153011.61086,5558427.68829,168.28297,944.47089,,714461.40126,0.0,0.0,479.04624,0.0,8012798.33293,0,994.18843,0.0,73462.35356,1486.17432,0.0,,,,,,,,,,,,,0.0,,,,,,,,
2021-04-01,83294.07042,0.0,,0.0,7261764.89214,1820574.6041,0.0,,,0.0,198024.07147,1419260.07587,10938234.12073,0,427979.80267,13652.52858,8093214.91,13176.63959,,3850046.49202,183888.82621,824581.46887,220430.55429,0.0,0.0,0.0,0.0,0.0,0.0,1197543.77355,0.0,7748.26963,153975.03742,4810981.58597,168.28297,0.0,,720412.12695,0.0,,484.04819,0.0,8013678.68228,0,1007.75954,0.0,73365.51124,1447.43743,0.0,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,
2021-05-01,83583.40527,0.0,,0.0,7280552.94682,1514023.74909,0.0,,,0.0,202790.82873,1439480.98943,10899358.38036,0,428559.34107,13633.92459,7312588.79826,355.66058,,3923579.77665,177988.00763,828515.49632,222680.29951,0.0,0.0,0.0,0.0,,0.0,1199409.44062,0.0,3978.76266,154907.57676,4821428.76562,168.28297,0.0,,723257.52763,4418279.00518,,488.59542,0.0,7659160.07849,0,1015.35952,0.0,73055.92786,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,
2021-06-01,83713.85959,0.0,,0.0,7258996.17729,1514067.17855,0.0,,,0.0,200601.73976,1433914.4099,0.0,0,424766.31059,13620.2706,7243080.02107,3954.3163,,3928320.24428,171386.45915,832598.30726,199299.1717,0.0,0.0,3358.44925,0.0,,0.0,1207568.70495,0.0,0.0,155954.52314,4805951.55491,168.28297,0.0,0.0,718421.02556,4414804.4279,,488.74699,0.0,7631368.16866,0,1015.35952,,72477.19909,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,
2021-07-01,83192.88878,0.0,,0.0,7213384.17793,1525128.77805,0.0,,,34538.55124,192911.7853,1409989.77452,0.0,0,419841.14561,13605.11661,7157984.32684,3952.57334,0.0,3855933.60908,162842.3809,836566.72564,202106.15,0.0,0.0,2750.55587,0.0,,0.0,1207918.09839,0.0,0.0,156969.67239,4815320.80488,168.28297,0.0,0.0,711836.82634,2559373.85664,,488.74699,0.0,8600961.03853,0,1015.35952,0.0,71722.81673,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-08-01,81681.07448,0.0,,0.0,7179554.92848,1514194.60748,0.0,0.0,,34124.16796,190233.00461,1401678.39403,0.0,0,415440.25768,13591.46262,7082007.79541,3859.90153,0.0,3814910.13911,90992.00375,838406.47616,355.66058,0.0,0.0,2583.20636,0.0,,0.0,1207413.21716,0.0,0.0,158019.38632,2197521.22837,1019266.24056,0.0,0.0,705944.10632,2578967.51892,,488.74699,0.0,7467040.9526,0,1015.35952,0.0,71049.71901,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021-09-01,78213.97516,0.0,0.0,0.0,7147248.47376,1312910.5984,0.0,0.0,,33883.05681,186977.82016,1396672.65123,0.0,0,415036.03248,13577.80863,7074642.37614,3795.19028,0.0,3802998.95493,90992.00375,839826.48687,355.66058,0.0,0.0,2424.76279,0.0,,0.0,1204096.95303,0.0,0.0,147324.3271,2183285.74474,1005466.66514,0.0,0.0,707154.72426,2595290.89776,,488.74699,0.0,7501487.1451,0,1015.35952,0.0,70995.72548,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-10-01,77771.52957,0.0,0.0,0.0,7065755.21349,1298584.45577,0.0,0.0,,31134.25821,0.0,1380940.63094,0.0,0,410718.72495,13564.15464,7000020.76704,3845.51171,0.0,3737421.92465,92387.49125,841189.95256,355.66058,0.0,0.0,2257.51044,0.0,,0.0,1199409.44062,0.0,0.0,148420.70065,2407591.11748,1009879.69919,0.0,0.0,695123.60765,2611093.80828,,488.74699,0.0,7427042.74518,0,1015.35952,0.0,70335.23079,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2021-11-01,77587.98978,0.0,0.0,0.0,7039093.28643,1289284.60219,0.0,0.0,,30698.75607,0.0,1370432.09005,0.0,0,406927.21413,13504.15464,6934535.84787,3897.51052,0.0,3698152.43176,88487.63041,841767.78377,355.66058,0.0,0.0,2096.3037,0.0,,0.0,1199409.44062,0.0,0.0,149552.66921,2418860.46098,989182.46229,0.0,0.0,689536.86753,2627756.23511,,488.74699,0.0,7168537.7092,0,1015.35952,0.0,69756.28656,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
2021-12-01,77645.47008,0.0,0.0,0.0,6398697.17266,1299404.41051,0.0,0.0,,30878.46485,0.0,0.0,0.0,0,419804.67416,13463.19267,252344.69913,3947.83195,0.0,655796.76008,88640.36291,842344.92733,355.66058,0.0,0.0,0.0,0.0,,0.0,1199409.44062,0.0,0.0,152912.19017,2466501.58241,998449.14975,0.0,0.0,713187.20751,2643800.08237,,488.74699,0.0,5124344.33022,0,1015.35952,0.0,71760.24033,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
2022-01-01,76484.9686,0.0,0.0,0.0,6425833.75621,205069.74208,0.0,0.0,,28795.55711,0.0,0.0,0.0,0,421389.66246,13449.53868,252922.29892,3999.59687,0.0,659134.42727,88634.14416,829253.54664,355.66058,0.0,0.0,0.0,0.0,,0.0,1199409.44062,0.0,0.0,153997.88551,2943161.30907,828829.31549,0.0,0.0,689284.03308,0.0,,488.74699,0.0,5091877.2476,0,1015.35952,0.0,72014.57131,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
2022-02-01,76495.66845,0.0,0.0,0.0,6650584.56957,205165.08431,0.0,0.0,,29572.38358,0.0,0.0,0.0,0,451567.48286,13435.88469,255186.8769,4047.9704,0.0,692310.03284,90827.17043,815547.36664,355.66058,0.0,0.0,0.0,0.0,,0.0,1199409.44062,0.0,0.0,155080.23853,3162373.19785,864700.59698,0.0,0.0,728005.89146,0.0,,488.74699,0.0,5286030.50984,0,1015.35952,0.0,75569.72348,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
2022-03-01,83826.08076,0.0,0.0,0.0,6728265.86263,205322.35639,0.0,0.0,,30175.01991,0.0,0.0,0.0,0,458808.66015,13425.88469,260695.65586,4091.66262,0.0,630031.57588,164072.50931,826057.15911,355.66058,0.0,0.0,0.0,0.0,,0.0,1199409.44062,0.0,0.0,156096.50668,3796495.90938,875712.16295,27832.95272,0.0,742024.01488,0.0,,488.74699,0.0,6611472.65749,0,1015.35952,0.0,76687.58216,0.0,0.0,0.0,,,,5195.13515,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
2022-06-01,82160.51668,0.0,0.0,0.0,6788309.59824,209430.59136,0.0,0.0,,0.0,0.0,0.0,0.0,0,459078.1556,286515.63779,264548.29091,4235.22278,0.0,612554.85898,181867.03567,815547.36664,355.66058,0.0,0.0,0.0,0.0,,22.28974,1197744.45634,913842.35536,10036.96116,152176.26271,3120010.68571,870669.55591,31804.42091,0.0,759758.14867,0.0,,0.0,0.0,5377506.59718,0,1015.35952,0.0,100061.35095,0.0,,0.0,,,,0.0,0.0,,,321493.97191,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,
2022-07-01,120912.23845,0.0,0.0,0.0,6727682.42532,210924.19892,0.0,0.0,,2645.33473,0.0,0.0,0.0,0,459656.30725,289410.80553,265783.26631,4282.03588,0.0,612554.85898,184483.9261,815547.36664,355.66058,0.0,0.0,0.0,223047.18294,,0.0,1197753.00591,924155.52977,10149.59308,152176.26271,3154540.83129,860446.62267,40185.78447,0.0,765553.84179,0.0,,0.0,0.0,5350193.05151,0,1015.35952,0.0,154579.44067,0.0,,0.0,,,,0.0,0.0,,,322614.15053,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,
2022-08-01,126483.01802,0.0,0.0,0.0,8355185.1739,212429.22642,0.0,0.0,,0.0,0.0,0.0,0.0,0,570896.29125,291637.01588,331950.66874,4330.40941,0.0,763947.91435,189145.55969,815547.36664,355.66058,0.0,0.0,0.0,298222.51862,,0.0,1197753.2143,933009.74176,10269.60373,152176.26271,3501156.95016,1038747.07965,39890.53295,0.0,963690.88815,0.0,,0.0,0.0,6322870.84303,0,1015.35952,0.0,172419.85217,0.0,,0.0,,,,0.0,0.0,,,378300.78587,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,
2022-09-01,159612.60709,0.0,0.0,0.0,8818648.83959,207702.90355,0.0,0.0,,0.0,0.0,0.0,0.0,0,571953.05592,294686.50737,333523.42095,4378.78294,0.0,763947.91435,187556.37236,815547.36664,355.66058,0.0,0.0,1840.89598,480038.91704,,0.0,1197748.37155,942695.52425,10393.29953,152176.26271,3506746.8584,1038211.96993,39394.44788,0.0,971114.64481,0.0,,0.0,0.0,6125244.04709,0,1015.35952,0.0,173287.69752,121.79793,,,,,,0.0,0.0,,,379764.73318,0.0,0.0,0.0,0.0,,0.0,0.0,3123.77175,,0.0,,
2022-10-01,235511.8955,0.0,0.0,28285.68603,8821130.50104,646772.62119,0.0,0.0,,348.90278,0.0,0.0,0.0,0,571613.17097,298283.24663,345632.91761,4425.59604,0.0,763947.91435,189958.8053,774006.72664,178516.91741,0.0,0.0,2782.97599,2451504.08828,,0.0,1197744.45634,952303.78232,10677.62055,152176.26271,2604408.61736,1034893.82633,38960.69803,40386.36184,978257.41308,0.0,,0.0,0.0,6089463.4514,0,1015.35952,0.0,174435.50618,346.54436,,,,,,0.0,0.0,,,381187.31538,0.0,9458.29184,7617.29276,0.0,,0.0,0.0,3157.17468,,0.0,,
2022-11-01,364762.86625,0.0,0.0,28328.67757,8818258.12225,652683.02749,0.0,0.0,,1535.82274,0.0,0.0,0.0,0,572131.91782,301741.21643,347505.89359,4473.96957,0.0,763947.91435,191869.3174,714889.80504,182747.18542,0.0,0.0,2759.22981,2554094.55709,,0.0,1197744.45634,962235.28601,10703.3485,152176.26271,2589509.25433,994233.95481,46411.97621,40698.10916,1027120.10073,0.0,,0.0,0.0,5275355.16617,0,1015.35952,0.0,177606.29089,594.1616,,,,,,0.0,0.0,,,382668.20871,1919.78664,9372.19078,7539.0288,0.0,,0.0,0.0,3194.84185,,0.0,0.0,
2022-12-01,338198.20047,,0.0,28340.06394,8817789.65856,658226.28356,0.0,0.0,,7921.83992,0.0,0.0,88975.48931,0,569239.47823,295127.36768,349531.58159,3845.51171,0.0,763947.91435,191509.10497,714889.80504,189259.12435,0.0,0.0,2791.42751,2626115.99735,,35211.21363,1218358.22477,970066.08514,10725.86958,152176.26271,2582228.05302,1046718.01518,46075.31827,39866.72826,1042372.56103,0.0,,0.0,0.0,5358826.25389,0,1015.35952,0.0,178301.03548,625.29699,,,,,,0.0,0.0,,,384106.29599,1503.57281,9274.6897,7574.58816,0.0,,0.0,0.0,2588.35497,,0.0,0.0,
2023-01-01,433570.93274,,0.0,47893.02925,2643911.88618,663466.24392,0.0,0.0,,38589.44354,0.0,0.0,91595.09998,0,569244.28707,295187.97021,1652129.46092,9087.33383,0.0,763947.91435,2986447.90187,717522.58212,105593.16135,49069.8399,0.0,2779.03995,4965049.44227,,35395.07159,1223068.96368,986307.29626,10940.70315,154098.49136,5872943.76332,1046145.42252,32544.44256,38362.36662,985441.2487,2863140.2697,,0.0,0.0,5676606.14811,0,1015.35952,0.0,178924.1917,686.09308,,,,,,0.0,0.0,,,385603.28499,1528.95051,6254.50944,7364.68275,0.0,,0.0,0.0,2601.07289,,0.0,0.0,
2023-02-01,439662.01189,,0.0,47980.45794,2649581.14197,668752.34451,0.0,0.0,,49133.82459,0.0,5895.53292,63213.18066,0,569224.79216,319545.21755,1667134.88502,9022.0251,,763947.91435,3145486.9141,724041.05468,288964.06146,48771.95141,32718.64342,2816.29582,5060675.98383,,0.0,1223326.08287,996448.53101,10933.11457,177272.63323,5923867.70866,1035857.76121,28578.40923,36860.20862,992878.09217,2859642.02456,,0.0,0.0,5648181.72534,0,1015.35952,0.0,180263.71139,3658.44579,,,,,,0.0,0.0,,,387107.11564,2382.00745,5089.53554,7363.8023,0.0,,0.0,0.0,2685.46137,,0.0,0.0,
2023-03-01,454314.91213,,0.0,47572.6303,2666878.23728,673009.14424,0.0,0.0,,49694.29689,0.0,5717.22328,60996.55172,0,569236.78019,301250.32146,1628261.9209,8849.23214,,763947.91435,3157086.3135,723324.56117,283794.23023,48490.55989,30838.84083,2799.3957,5247139.07768,,0.0,1227301.73465,1003088.27003,10945.84602,167462.89154,5947275.69308,1016178.30134,1645.67468,37116.16798,998151.94008,2862815.70993,,0.0,0.0,5662206.3581,0,1015.35952,0.0,180428.15876,3634.53923,,,,,,0.0,0.0,,,388460.22801,2580.14675,2563.81754,7287.89969,0.0,,0.0,0.0,2698.17693,,0.0,0.0,
2023-04-01,399907.75489,,0.0,47073.38746,2669613.20641,678799.37903,0.0,0.0,,50167.75813,0.0,5527.47592,53235.55816,0,568141.65936,304443.46568,1666287.54549,8671.0789,,763947.91435,3144926.48215,722646.01912,283398.08,46267.2152,31262.62688,2785.31629,5314601.52849,,0.0,1205299.53232,1013325.69408,11035.76965,152176.21001,5120714.12247,1007809.30448,1644.61841,35565.37118,1004613.22351,2862569.1425,,0.0,0.0,6438181.5478,0,1015.35952,0.0,181727.64776,3328.85301,,,,,,0.0,0.0,,,389984.14275,2507.83856,2543.39994,7212.58919,0.0,,0.0,0.0,2710.89485,,0.0,0.0,
2023-05-01,405780.44238,,0.0,46979.43926,2663403.71029,683949.78999,0.0,0.0,,40487.61984,0.0,5394.01932,1144702.07602,0,568147.77793,307480.90187,1683850.83254,8274.77299,,763947.91435,3164265.35865,722988.78106,276662.67223,45369.39286,31707.42304,1852.46943,5307051.90047,,0.0,1318123.61532,1021427.91724,11159.85249,152176.21001,5467210.50628,995875.50341,1698.30852,35830.02912,1010743.97664,2861671.82743,,0.0,0.0,6458209.00145,0,1015.35952,0.0,180937.94971,3203.86182,,,0.0,,,,0.0,,,391461.35698,2514.82379,2544.03749,7173.13677,0.0,,2051.78011,0.0,2723.61198,,0.0,0.0,0.0
2023-06-01,366539.52283,,0.0,46548.31731,2664479.72552,697429.24384,0.0,0.0,,28528.84132,0.0,4818.23014,1143024.07945,0,568154.3427,310664.75426,1654548.71515,7516.67387,,0.0,2956468.83348,331915.54945,269673.59597,43635.08282,30354.2408,1803.06022,5150832.37611,,0.0,1205361.2041,1029248.6684,11295.66873,152176.21001,4620229.65755,0.0,1679.93473,36103.50921,1024700.18508,2862538.08209,,0.0,0.0,6471520.44396,0,1015.35952,0.0,153337.65126,2995.38832,,,0.0,,,,0.0,,,392998.98101,1562.34258,2547.54275,6999.88765,0.0,,1940.9953,0.0,2736.3299,,0.0,0.0,0.0
2023-07-01,561157.24249,,0.0,46412.9624,2616072.656,702729.94211,0.0,0.0,,26952.79345,0.0,4686.94326,1141907.41036,0,568160.6957,313741.25886,1676213.22898,7374.75582,0.0,0.0,2939273.39975,329845.40265,270910.58275,42307.82206,30909.60004,1816.79047,5252145.64357,,0.0,1202681.87002,1036057.95295,11101.53569,152176.21001,4607467.40812,0.0,1665.56162,35662.41255,1032790.5169,2851324.45876,,0.0,0.0,6480561.21239,0,1015.35952,0.0,154209.97871,2901.67423,,,0.0,,,,0.0,,,394492.28103,3291.71198,2546.04517,7005.76138,0.0,,1908.93048,0.0,2749.04703,,0.0,0.0,0.0
2023-08-01,807035.36643,,0.0,46330.94774,2565305.76955,708236.4448,0.0,,,26657.89733,0.0,4594.67656,1141693.53394,0,568107.29144,316916.83656,1685640.86679,7117.37119,0.0,0.0,2920805.7625,329145.44585,347818.62285,40980.78864,31116.87359,1751.03092,5320550.10114,,0.0,1201057.10087,1042347.01038,11017.76568,152176.21001,4652053.38101,0.0,32937.85468,35662.41255,1041216.21899,2854605.15446,,0.0,0.0,6436437.82425,0,1015.35952,0.0,152417.73248,2760.88621,,,0.0,,,,0.0,,,396046.64616,3639.66494,2548.89621,6932.10337,0.0,,1841.36333,0.0,8968.24111,,283103.38732,0.0,0.0
2023-09-01,931279.09885,,0.0,45825.80292,2567197.03138,714002.15928,0.0,,,21445.16736,0.0,4430.10442,1141401.9714,0,568827.45479,320027.78831,1673491.95617,3091.30947,0.0,0.0,2917647.3168,279009.90219,291233.67188,40671.74488,29707.67354,828.58265,5240617.33378,,0.0,1199600.02337,1047426.96032,11095.0195,152176.21001,4592300.33633,0.0,32120.75537,35662.41255,1051206.49351,0.0,,0.0,0.0,6450174.11874,0,1015.35952,0.0,151949.82838,2667.72697,,,0.0,,,,0.0,,,397608.96991,3496.80412,2549.87089,6794.47747,0.0,,1810.22531,0.0,8937.45575,,287028.34296,0.0,0.0
2023-10-01,910172.98447,,0.0,45046.11237,2560184.09051,721791.12509,0.0,,,14444.18741,0.0,4239.563,1141131.27443,0,568757.92556,323155.0009,1637820.44851,2872.88076,0.0,0.0,2883859.12471,278656.72864,204270.95874,39846.86611,28782.30322,781.7384,5264377.34572,,0.0,1197846.11076,1054028.43034,11134.05493,152176.21001,4584265.24209,0.0,30933.57252,35662.41255,1060965.41631,0.0,,0.0,0.0,6457605.50507,0,1015.35952,0.0,151395.17203,2548.93902,,,0.0,,,,0.0,,,399126.30765,3455.15747,2548.31857,6609.06674,0.0,,1760.13954,0.0,8556.10442,,290939.91293,0.0,0.0
2023-11-01,1436403.24371,,0.0,44237.9201,2553068.12674,728579.50535,0.0,,,0.0,0.0,4179.79021,1140851.07894,0,380485.03879,332934.06384,1635142.33876,2642.80138,0.0,0.0,2858456.50986,277999.20262,194168.65482,39772.09603,28795.89492,777.15644,5262169.45796,,35743.00775,1219319.68819,1063056.14381,11212.27361,152176.21001,4566432.26677,0.0,29976.30709,35464.73554,1064476.73598,0.0,,0.0,9622.38739,6443918.70952,0,1015.35952,0.0,149939.71687,2420.07631,,,,,,,0.0,,,399070.95584,2704.15855,2550.96492,6404.21658,0.0,,1701.9188,0.0,8447.28016,,294647.90857,0.0,0.0
2023-12-01,1369009.88822,,0.0,43964.58623,2538534.34365,733178.80142,0.0,,,0.0,0.0,3773.14783,1146389.99285,0,380578.76886,334508.49476,1675426.02768,2433.59204,0.0,0.0,2733913.62468,277133.59672,196030.38488,38837.07385,29439.9303,430.24564,5453879.9802,,36233.96551,1198557.91798,1069250.95074,11250.7342,152176.21001,4591543.86965,0.0,29275.78199,35473.80508,1070981.21963,0.0,,0.0,8697.03972,6457212.46303,0,1015.35952,0.0,149622.81227,2306.17974,,,,,,,0.0,,,400672.28368,3727.76634,2549.53159,6227.76144,0.0,,1655.91984,0.0,8340.11195,,298300.03854,0.0,0.0
2024-01-01,1484363.9103,,0.0,43762.62194,3079575.53014,737828.10198,0.0,0.0,,0.0,0.0,3493.87282,1200289.37546,0,396988.77151,337690.56468,1762788.16581,2237.60912,0.0,0.0,2856739.62708,276956.4861,200262.27645,39203.21875,31104.3758,29.30981,5686043.82074,0.0,37577.17512,1197399.03282,1075741.72871,8951.78525,152171.09248,4569851.38997,0.0,29701.83561,37041.17789,1133432.35096,4052.02806,,0.0,8001.52206,6729350.51456,0,1015.35952,0.0,152855.95885,2205.00575,,,,,,,0.0,,,415364.79343,3784.94845,2551.44965,6079.1984,0.0,,1619.8753,0.0,7200.1794,,296081.0188,0.0,0.0
